name,price,status,shipping,free_returns,items_sold
1979 New York Mets Willie Montanez autographed bat,15299,,1495,False,
1986 Boston Red Sox American League Champions Bat,96930,,2290,False,
"Vintage 1960's Gene Michael Baseball bat NY Yankees Louisville Pro Kentucky 30""",8344,,2025,True,
VINTAGE BASEBALL BAT HARVEY KUENN N.YC DEPT OF PARKS,3999,,2300,False,
Heavy Antique 1920s  dead ball era baseball bat JH Parks Warren PA 36 inches,6499,,2575,False,
Vintage LOUISVILLE SLUGGER Miniature Baseball Bat OAKLAND A's MILWAUKEE BREWERS,999,,400,True,
Vintage All-Star Lance Parrish 125 Louisville Slugger Genuine C235 Baseball Bat ,12500,,3720,False,
"Louisville Slugger #125 Mini. Baseball Bat Lot of 3 Jackson, Bench, And  Yount",2999,,1125,False,
"Vintage Ken Griffey Jr. Louisville Slugger 125 Mini Baseball Bat 16"" MLB HOF USA",2499,,0,False,
"Lot of 12 18""  Mini Souvenir Baseball Bats Ash Wood Blem Arts and crafts",3500,,0,False,
Vintage Wooden Mini Pencil Baseball Bat - BOB FELLER HOF (CLEVELAND INDIANS),2000,,395,False,
Vintage Louisville Slugger 125J Hillerich & Bradsby Baseball Bat Johnny Bench,1299,,2957,False,
"Vintage Worth 500LL Little League Wood Team line Bat, 28"" 17oz",2099,,1525,False,
"VINTAGE BASEBALL  30"" RAWLINGS ADIRONDACK COCA COLA OAKLAND A'S WOOD BAT",14399,,2295,False,
"Vintage 26"" RAWLINGS ADIRONDACK T-Ball Tee Ball Bat TBWB",799,,2559,False,
Vintage Louisville Slugger 25 Mini Wood Souvenir Baseball Bat 25”,999,,985,False,
Mickey Mantle Louisville Slugger 125 Hillerich & Bradsby Baseball Bat 1970s VTG,2999,,2088,True,
"Vintage Ken Boyer Model 1718 JC Higgins Leaguer Wood Baseball Bat 34""",5000,,1999,False,
"Antique Louisville Bat Company No.19 Horseshoe 35"" Baseball Slugger Rare 🔥🔥🔥",7500,,3038,False,
60's San Francisco GIANTS PIN & BAT  Baseball Premium Louisville Slugger vintage,1975,,685,False,
Vintage JOHNNY BENCH Wood Baseball Bat SGA  picture signature Cinn Reds,1999,,3920,False,
Vintage De Ville Slugger Professional Model Baseball Bat No. 1229,3999,,4005,False,
1976 JOHNNY BENCH REDS BI CENTENNIAL BAT ORIGINALLY FROM  RIVERFRONT STADIUM,17900,,1495,True,
"ROGER MARIS~NEW YORK YANKEES~1960s VINTAGE 33"" HILLERICH & BRADSBY BASEBALL BAT",7999,,1495,True,
Vtg 1940s 50s Pete Reiser Hanna Batrite Baseball Bat 35” Brooklyn Dodgers Rare,11500,,2683,True,
Rare Vintage 1930's Arkansas Traveler Carl Terry Baseball Bat No. 225,9999,,3390,False,
"1950's Lawrence Eugene Doby Larry Doby Model 36"" Adirondack Wooden Baseball Bat",2200,,3354,False,
vintage  Louisville Slugger John Baily  Baseball Bat ,2500,,1675,False,
CHICAGO CUBS Autographed/Signed Rawlings Pro Baseball Bat With COA,35000,,0,False,
"1997 CLEVELAND INDIANS ""1997 World Series Signatures"" WOOD BAT #1/5000 MLB MINT",89997,,0,False,
"Vintage 29"" LOUISVILLE SLUUGER Baseball Wood Bat",1099,,2979,False,
Vintage baseball bat,2499,,2795,False,
Vtg 1950s 60s Frank Robinson Louisville Slugger Baseball Bat 34” Cracked Reds,3000,,2683,False,
"Vtg Louisville Slugger Hillerich Bradsby Miniature Wooden Baseball Bat 8"" Long",2499,,550,True,
Vintage Hillerich & Bradsby Official Cork Ball Baseball Bat,12500,,1100,False,
"George Kell 1940's Spalding RESILITE 120 Baseball Bat 34"" HOF Detroit Boston A's",9995,,2187,False,
D10 ANTIQUE 1900S Vtg 32” HILLERICH BRADSBY LINE DRIVE Wood Baseball Bat NICE ,9500,,3720,False,
Vtg Baseball Bat Milwaukee Brewers Louisville Pro Hillerich Bradsby Marty Pattin,6000,,2040,False,
1997 MLB ALL-STAR GAME Laser Engraved Bat #421/1997 CLEVELAND Jacobs Field MLB,89997,,0,False,
Vintage 1960 s New York Mets Miniature Worth Baseball Mini Bat  B6174,1000,,685,False,
1994 Cleveland Indians Jacobs Field 35+ Autograph Bat Eddie Murray Albert Bell,19999,,1397,True,
"New ListingViper Bat Company Wood Bat Uncracked 32""",4500,,2300,False,
"1941 Detroit Tigers Team Signature Baseball Bat, Hank Greenberg",37999,,3720,False,
Vintage Hillerich & Bradsby Co. Johnny Callison Wood Baseball Bat,6999,,0,True,
"Vintage Ernie Banks Model 1744 JC Higgins Professional Wood Baseball Bat 34""",7000,,1999,False,
New ListingWes Chamberlain Signed Hatakeyama Game Used Bat Cracked MLB Phillies Red Sox,4000,,2300,False,
Vintage H&B Hillerich & Bradsby NELSON FOX Model #1529 Baseball Bat,999,,1795,False,
Vintage Adirondack Bats Little League  Baseball vada pinson Cincinnati reds bat,800,,2220,False,
LOUISVILLE SLUGGER 125 HILLERICH & BRADSBY R17 JACKIE ROBINSON 33 INCH WOOD BAT,499,,3615,False,
Vintage Pete Rose Adirondack Wooden Baseball Bat 232 Bat 32” Used,1450,,2327,False,
1912  J.F. HILLERICH & SON 40 J.J. JOE JACKSON BLACK BETSY DECAL BASEBALL BAT,450000,,3760,False,
Vintage MAURY WILLS HILLERICH & BRADSBY LEAGUER BASEBALL BAT 34.5” 32 oz.,1399,,2500,False,
"Vintage MICKEY MANTLE baseball bat ~ Louisville Slugger MM4 model 34""",9999,,2399,False,
