name,price,status,shipping,free_returns,items_sold
Nintendo DS Games Pick & Choose Game Lot Tested Many Complete with Manual OEM,599,Pre-Owned,0,True,
PS5 Call of Duty: Black Ops Cold War - Sony PlayStation 5 *** Brand New ***,1995,Brand New,550,False,
Tony Hawk Pro Skater 1 + 2 - Sony PlayStation 4,1250,Brand New,0,False,
Elden Ring Steelbook NO GAME Limited edition Steelbook Steelcase,1500,Brand New,0,False,
Trade Ursaluna - Pokemon Ursaluna Legacy GO - w/ High Horsepower 3100CP+,390,New (Other),0,True,
NINTENDO WII GAME LOT YOU PICK CHOOSE BUY 2 GET 1 50% OFF GAMES PLAY TESTED LOT3,333,Pre-Owned,0,True,
Titanfall XBOX-ONE(XB1) Action / Adventure (Video Game),580,Pre-Owned,0,True,
Animal Crossing New Leaf Nintendo 3DS - Brand New Free Shipping!,2699,Brand New,0,True,
Nintendo Switch Sports - Nintendo Switch With Leg Strap - NEW,4179,Brand New,0,True,
Super Mario World - Original and Authentic SNES Super Nintendo Game,2195,Pre-Owned,395,True,
Brand New Sealed Nintendo Switch NBA 2K: Playgrounds 2 Basketball Video Game,2689,Brand New,0,False,
Saints Row - Sony PlayStation 5,3499,Brand New,0,False,
"Sony PSP 3000, 2000, or 1000 System Bundle w/ 64gb & QUALITY Battery & Charger",6800,Pre-Owned,0,False,
Mythical22 Genesect/Volcanion/Marshadow Event Bundle Pokemon Sword/Shield(TRADE),299,Brand New,0,False,
Far Cry 6 - Sony PlayStation 4 PS4 W/ PS5 Upgrade Available with Liberated Pack ,1089,Brand New,0,False,
A Way Out - PS4 - Brand New | Factory Sealed,1999,Brand New,0,False,
NINTENDO WII GAME LOT #1 A-L 🎮 BUY 3 GET 1 FREE 🎮 FREE SHIPPING,495,Pre-Owned,0,True,
Playstation 4 PS4 STRAY GAME NEW,5399,Brand New,0,False,
SEALED Minecraft Nintendo Switch and Switch Lite Super Mario Mash-Up New ,2975,Brand New,0,False,
My Hero One's Justice 2 - Nintendo Switch Video Game Brand New,1990,Brand New,0,False,
Bratz - Flaunt Your Fashion Videogame - Nintendo Switch / NEW FREE SHIPPING,4250,Brand New,0,True,
Nintendo Switch Lite 32GB Handheld Video Game Console - New ,19900,Brand New,0,True,
Mario Party DS - Nintendo DS Game Only,1302,Pre-Owned,395,True,
GENESECT VOLCANION MARSHADOW - 💥 MYTHICAL22 EVENT 💥 - POKEMON SWORD AND SHIELD,699,New (Other),0,False,
